index,CO_ITEM,SG_AREA,TP_LINGUA,IN_ITEM_ABAN,model,is_human,model_probs,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,answer,correct_prob
95,14797,MT,portuguese,0.0,SES-8,True,[0.18368752 0.23398268 0.24512003 0.26406926 0.06711924],2.93886,2.57768,0.12028,D,0.26406926
104,18228,CN,portuguese,0.0,SES-1,True,[0.197666   0.30369097 0.19142392 0.18454858 0.11982088],1.95358,1.46498,0.11246,A,0.197666
105,18228,CN,portuguese,0.0,SES-2,True,[0.17962444 0.30981099 0.18546769 0.19268177 0.12965431],1.95358,1.46498,0.11246,A,0.17962444
106,18228,CN,portuguese,0.0,SES-3,True,[0.15888685 0.31291886 0.18296051 0.20643258 0.13614252],1.95358,1.46498,0.11246,A,0.15888685
107,18228,CN,portuguese,0.0,SES-4,True,[0.14015413 0.31197268 0.17540005 0.22790229 0.14207936],1.95358,1.46498,0.11246,A,0.14015413
108,18228,CN,portuguese,0.0,SES-5,True,[0.12210867 0.31618132 0.16566552 0.24717282 0.14660993],1.95358,1.46498,0.11246,A,0.12210867
109,18228,CN,portuguese,0.0,SES-6,True,[0.09850245 0.32392092 0.14968071 0.27785202 0.14792117],1.95358,1.46498,0.11246,A,0.09850245
110,18228,CN,portuguese,0.0,SES-7,True,[0.06730758 0.33246527 0.12271464 0.33241173 0.14310844],1.95358,1.46498,0.11246,A,0.06730758
111,18228,CN,portuguese,0.0,SES-8,True,[0.04606454 0.33229044 0.10007871 0.38748524 0.13189689],1.95358,1.46498,0.11246,A,0.04606454
112,19807,MT,portuguese,0.0,SES-1,True,[0.08793197 0.17459743 0.40641397 0.20445088 0.12280622],4.1583,2.56697,0.06542,B,0.17459743
113,19807,MT,portuguese,0.0,SES-2,True,[0.08255985 0.17347103 0.45331909 0.18979461 0.09781127],4.1583,2.56697,0.06542,B,0.17347103
114,19807,MT,portuguese,0.0,SES-3,True,[0.07612816 0.16963154 0.49381259 0.17570898 0.08186276],4.1583,2.56697,0.06542,B,0.16963154
115,19807,MT,portuguese,0.0,SES-4,True,[0.07028516 0.16302194 0.52525453 0.16325976 0.0755116 ],4.1583,2.56697,0.06542,B,0.16302194
116,19807,MT,portuguese,0.0,SES-5,True,[0.0651139  0.15297213 0.55514194 0.15052708 0.07372657],4.1583,2.56697,0.06542,B,0.15297213
117,19807,MT,portuguese,0.0,SES-6,True,[0.05832572 0.1376425  0.57074652 0.14635204 0.08449666],4.1583,2.56697,0.06542,B,0.1376425
118,19807,MT,portuguese,0.0,SES-7,True,[0.04900555 0.11212577 0.56285444 0.14737611 0.12583891],4.1583,2.56697,0.06542,B,0.11212577
119,19807,MT,portuguese,0.0,SES-8,True,[0.0408107  0.08364817 0.52325856 0.16214089 0.18760331],4.1583,2.56697,0.06542,B,0.08364817
120,26545,LC,portuguese,0.0,SES-1,True,[0.3059526  0.22548399 0.10783427 0.13904469 0.21612086],4.15101,1.348,0.0928,D,0.13904469
121,26545,LC,portuguese,0.0,SES-2,True,[0.31539769 0.1982072  0.10473816 0.14189603 0.23551823],4.15101,1.348,0.0928,D,0.14189603
122,26545,LC,portuguese,0.0,SES-3,True,[0.31581365 0.17803128 0.11289039 0.1477702  0.2416326 ],4.15101,1.348,0.0928,D,0.1477702
123,26545,LC,portuguese,0.0,SES-4,True,[0.30735779 0.15838439 0.12682189 0.155103   0.24847397],4.15101,1.348,0.0928,D,0.155103
124,26545,LC,portuguese,0.0,SES-5,True,[0.29659272 0.13911967 0.14975155 0.15800606 0.25283   ],4.15101,1.348,0.0928,D,0.15800606
125,26545,LC,portuguese,0.0,SES-6,True,[0.28305659 0.11968744 0.18896885 0.15659192 0.2483771 ],4.15101,1.348,0.0928,D,0.15659192
126,26545,LC,portuguese,0.0,SES-7,True,[0.25544071 0.09498625 0.26313092 0.14778529 0.2356664 ],4.15101,1.348,0.0928,D,0.14778529
127,26545,LC,portuguese,0.0,SES-8,True,[0.22632822 0.07552145 0.33854782 0.13799685 0.21896891],4.15101,1.348,0.0928,D,0.13799685
128,28034,CN,portuguese,0.0,SES-1,True,[0.24466257 0.27410892 0.19906821 0.15415234 0.12497738],1.51222,1.41874,0.14908,A,0.24466257
129,28034,CN,portuguese,0.0,SES-2,True,[0.25557521 0.29045092 0.17870545 0.15154544 0.12129149],1.51222,1.41874,0.14908,A,0.25557521
130,28034,CN,portuguese,0.0,SES-3,True,[0.26911209 0.30799286 0.16428507 0.1406254  0.11571726],1.51222,1.41874,0.14908,A,0.26911209
131,28034,CN,portuguese,0.0,SES-4,True,[0.2850449  0.32119682 0.14787488 0.12939548 0.11437583],1.51222,1.41874,0.14908,A,0.2850449
132,28034,CN,portuguese,0.0,SES-5,True,[0.30670852 0.33059217 0.13316638 0.11701552 0.11028387],1.51222,1.41874,0.14908,A,0.30670852
133,28034,CN,portuguese,0.0,SES-6,True,[0.33620243 0.32811701 0.11834046 0.1058368  0.1093982 ],1.51222,1.41874,0.14908,A,0.33620243
134,28034,CN,portuguese,0.0,SES-7,True,[0.3858991  0.306756   0.1006     0.09152929 0.11307414],1.51222,1.41874,0.14908,A,0.3858991
135,28034,CN,portuguese,0.0,SES-8,True,[0.43317591 0.27542306 0.08844943 0.08292011 0.11822117],1.51222,1.41874,0.14908,A,0.43317591
136,28632,CN,portuguese,0.0,SES-1,True,[0.24194862 0.18961462 0.17563778 0.23561607 0.15437851],1.99451,1.78678,0.12762,E,0.15437851
137,28632,CN,portuguese,0.0,SES-2,True,[0.23882277 0.19257455 0.16583957 0.23808375 0.1620564 ],1.99451,1.78678,0.12762,E,0.1620564
138,28632,CN,portuguese,0.0,SES-3,True,[0.23114019 0.20483479 0.16189161 0.23246306 0.16724131],1.99451,1.78678,0.12762,E,0.16724131
139,28632,CN,portuguese,0.0,SES-4,True,[0.22138481 0.21481354 0.1626199  0.22693684 0.17176759],1.99451,1.78678,0.12762,E,0.17176759
140,28632,CN,portuguese,0.0,SES-5,True,[0.20996125 0.22804954 0.16802315 0.21813962 0.17314732],1.99451,1.78678,0.12762,E,0.17314732
141,28632,CN,portuguese,0.0,SES-6,True,[0.19005138 0.24075713 0.18443425 0.20670176 0.17557308],1.99451,1.78678,0.12762,E,0.17557308
142,28632,CN,portuguese,0.0,SES-7,True,[0.15607588 0.25264913 0.22037774 0.19357861 0.17476033],1.99451,1.78678,0.12762,E,0.17476033
143,28632,CN,portuguese,0.0,SES-8,True,[0.13095238 0.25301063 0.2677686  0.17615112 0.16922471],1.99451,1.78678,0.12762,E,0.16922471
144,28683,MT,portuguese,0.0,SES-1,True,[0.28745251 0.22991677 0.19413787 0.19522345 0.08775104],3.13149,2.33341,0.21903,B,0.22991677
145,28683,MT,portuguese,0.0,SES-2,True,[0.27734764 0.23906784 0.19839483 0.19620074 0.08528619],3.13149,2.33341,0.21903,B,0.23906784
146,28683,MT,portuguese,0.0,SES-3,True,[0.26464538 0.24802054 0.1977094  0.20570808 0.08050107],3.13149,2.33341,0.21903,B,0.24802054
147,28683,MT,portuguese,0.0,SES-4,True,[0.25651182 0.25463472 0.18976852 0.21730784 0.07809934],3.13149,2.33341,0.21903,B,0.25463472
148,28683,MT,portuguese,0.0,SES-5,True,[0.25058236 0.26470837 0.18038658 0.2262362  0.07443724],3.13149,2.33341,0.21903,B,0.26470837
149,28683,MT,portuguese,0.0,SES-6,True,[0.25973124 0.27526737 0.16140157 0.22874008 0.0712913 ],3.13149,2.33341,0.21903,B,0.27526737
150,28683,MT,portuguese,0.0,SES-7,True,[0.29936023 0.28832012 0.12994979 0.21534908 0.06338025],3.13149,2.33341,0.21903,B,0.28832012
151,28683,MT,portuguese,0.0,SES-8,True,[0.35893349 0.29545455 0.10145612 0.18358914 0.05680834],3.13149,2.33341,0.21903,B,0.29545455
152,30053,MT,portuguese,0.0,SES-1,True,[0.14071829 0.25104035 0.24918582 0.21286412 0.14248236],1.73381,2.02109,0.14967,A,0.14071829
153,30053,MT,portuguese,0.0,SES-2,True,[0.13049289 0.25221324 0.25462176 0.22403085 0.13568901],1.73381,2.02109,0.14967,A,0.13049289
154,30053,MT,portuguese,0.0,SES-3,True,[0.11738621 0.24699524 0.2699304  0.2317806  0.1311583 ],1.73381,2.02109,0.14967,A,0.11738621
155,30053,MT,portuguese,0.0,SES-4,True,[0.10806786 0.24317109 0.28365194 0.23463777 0.12771939],1.73381,2.02109,0.14967,A,0.10806786
156,30053,MT,portuguese,0.0,SES-5,True,[0.09783301 0.23698935 0.30605425 0.23389285 0.12231735],1.73381,2.02109,0.14967,A,0.09783301
157,30053,MT,portuguese,0.0,SES-6,True,[0.08941561 0.22530915 0.33976382 0.22547488 0.11720505],1.73381,2.02109,0.14967,A,0.08941561
158,30053,MT,portuguese,0.0,SES-7,True,[0.08032092 0.20566652 0.40361222 0.19867228 0.10902062],1.73381,2.02109,0.14967,A,0.08032092
159,30053,MT,portuguese,0.0,SES-8,True,[0.0684573  0.18051948 0.48437623 0.16261314 0.10096419],1.73381,2.02109,0.14967,A,0.0684573
160,30327,MT,portuguese,0.0,SES-1,True,[0.34467161 0.11362403 0.1421205  0.32305048 0.07250769],2.81078,0.63977,0.16335,D,0.32305048
161,30327,MT,portuguese,0.0,SES-2,True,[0.31669194 0.09719095 0.13684541 0.37302991 0.07286832],2.81078,0.63977,0.16335,D,0.37302991
162,30327,MT,portuguese,0.0,SES-3,True,[0.27342679 0.08584431 0.12845434 0.43995006 0.06917419],2.81078,0.63977,0.16335,D,0.43995006
163,30327,MT,portuguese,0.0,SES-4,True,[0.23219726 0.07344764 0.11775348 0.50974225 0.06413291],2.81078,0.63977,0.16335,D,0.50974225
164,30327,MT,portuguese,0.0,SES-5,True,[0.19131175 0.06064682 0.10462106 0.58137758 0.05946801],2.81078,0.63977,0.16335,D,0.58137758
165,30327,MT,portuguese,0.0,SES-6,True,[0.14620394 0.04789543 0.08930278 0.66410435 0.05035314],2.81078,0.63977,0.16335,D,0.66410435
166,30327,MT,portuguese,0.0,SES-7,True,[0.09564017 0.03345685 0.06834008 0.76218447 0.03824842],2.81078,0.63977,0.16335,D,0.76218447
167,30327,MT,portuguese,0.0,SES-8,True,[0.05885478 0.02394726 0.05094451 0.83642267 0.02819756],2.81078,0.63977,0.16335,D,0.83642267
168,30493,MT,portuguese,0.0,SES-1,True,[0.15338339 0.1547856  0.20196309 0.22530306 0.25995115],0.80375,2.27556,0.12859,B,0.1547856
169,30493,MT,portuguese,0.0,SES-2,True,[0.14844384 0.15984316 0.19605523 0.2421656  0.25022592],0.80375,2.27556,0.12859,B,0.15984316
170,30493,MT,portuguese,0.0,SES-3,True,[0.15577535 0.1593429  0.18602026 0.2603792  0.23536109],0.80375,2.27556,0.12859,B,0.1593429
171,30493,MT,portuguese,0.0,SES-4,True,[0.16988483 0.15683288 0.17397878 0.2800761  0.21649245],0.80375,2.27556,0.12859,B,0.15683288
172,30493,MT,portuguese,0.0,SES-5,True,[0.18647806 0.15142388 0.16155378 0.30450036 0.19327738],0.80375,2.27556,0.12859,B,0.15142388
173,30493,MT,portuguese,0.0,SES-6,True,[0.20979065 0.14344651 0.14357698 0.33718269 0.1632951 ],0.80375,2.27556,0.12859,B,0.14344651
174,30493,MT,portuguese,0.0,SES-7,True,[0.24050004 0.12814483 0.11799572 0.39102336 0.11978157],0.80375,2.27556,0.12859,B,0.12814483
175,30493,MT,portuguese,0.0,SES-8,True,[0.2678473  0.11103896 0.09484455 0.44146006 0.08254624],0.80375,2.27556,0.12859,B,0.11103896
176,31313,CN,portuguese,0.0,SES-1,True,[0.36973041 0.09711417 0.14424643 0.21815632 0.16681744],1.71131,1.42364,0.1615,C,0.14424643
177,31313,CN,portuguese,0.0,SES-2,True,[0.36840815 0.09273767 0.16351529 0.22522171 0.14735254],1.71131,1.42364,0.1615,C,0.16351529
178,31313,CN,portuguese,0.0,SES-3,True,[0.35773799 0.08616451 0.18263384 0.24328861 0.12779129],1.71131,1.42364,0.1615,C,0.18263384
179,31313,CN,portuguese,0.0,SES-4,True,[0.34515181 0.07609767 0.19916252 0.26277166 0.11457118],1.71131,1.42364,0.1615,C,0.19916252
180,31313,CN,portuguese,0.0,SES-5,True,[0.32744209 0.06851216 0.21398557 0.28724682 0.10081953],1.71131,1.42364,0.1615,C,0.21398557
181,31313,CN,portuguese,0.0,SES-6,True,[0.29766535 0.05873475 0.2348156  0.31960141 0.08738456],1.71131,1.42364,0.1615,C,0.2348156
182,31313,CN,portuguese,0.0,SES-7,True,[0.25417111 0.04859255 0.256282   0.36761619 0.07150642],1.71131,1.42364,0.1615,C,0.256282
183,31313,CN,portuguese,0.0,SES-8,True,[0.21277056 0.04171586 0.27304211 0.41090122 0.05968123],1.71131,1.42364,0.1615,C,0.27304211
184,31381,CN,portuguese,0.0,SES-1,True,[0.13854713 0.3021983  0.17020988 0.19486159 0.19151438],1.75013,1.52509,0.16155,A,0.13854713
185,31381,CN,portuguese,0.0,SES-2,True,[0.1228576  0.30636095 0.17015117 0.20329994 0.19482991],1.75013,1.52509,0.16155,A,0.1228576
186,31381,CN,portuguese,0.0,SES-3,True,[0.11435234 0.29982275 0.17941884 0.21385877 0.19018294],1.75013,1.52509,0.16155,A,0.11435234
187,31381,CN,portuguese,0.0,SES-4,True,[0.10393993 0.29205502 0.19341514 0.22405465 0.18416269],1.75013,1.52509,0.16155,A,0.10393993
188,31381,CN,portuguese,0.0,SES-5,True,[0.09642295 0.28093256 0.21218351 0.23041563 0.17740007],1.75013,1.52509,0.16155,A,0.09642295
189,31381,CN,portuguese,0.0,SES-6,True,[0.0892781  0.26484765 0.24058082 0.23446651 0.16836215],1.75013,1.52509,0.16155,A,0.0892781
190,31381,CN,portuguese,0.0,SES-7,True,[0.0801909  0.24102393 0.28423601 0.23791496 0.15378909],1.75013,1.52509,0.16155,A,0.0801909
191,31381,CN,portuguese,0.0,SES-8,True,[0.07133018 0.21001574 0.33593074 0.23937426 0.13974813],1.75013,1.52509,0.16155,A,0.07133018
200,32369,MT,portuguese,0.0,SES-1,True,[0.26040347 0.22571015 0.22742898 0.18726253 0.09449068],3.12341,2.40384,0.16659,C,0.22742898
201,32369,MT,portuguese,0.0,SES-2,True,[0.27262632 0.23208351 0.22501493 0.18375224 0.08286618],3.12341,2.40384,0.16659,C,0.22501493
202,32369,MT,portuguese,0.0,SES-3,True,[0.28330142 0.23589477 0.2207901  0.18107809 0.07538425],3.12341,2.40384,0.16659,C,0.2207901
203,32369,MT,portuguese,0.0,SES-4,True,[0.29460878 0.23963772 0.21419916 0.17912594 0.06883557],3.12341,2.40384,0.16659,C,0.21419916
204,32369,MT,portuguese,0.0,SES-5,True,[0.30196788 0.23921161 0.20589181 0.18475496 0.06405072],3.12341,2.40384,0.16659,C,0.20589181
205,32369,MT,portuguese,0.0,SES-6,True,[0.30128316 0.23646936 0.19653593 0.20198733 0.05932009],3.12341,2.40384,0.16659,C,0.19653593
206,32369,MT,portuguese,0.0,SES-7,True,[0.28816716 0.2261521  0.1801408  0.2444809  0.05632101],3.12341,2.40384,0.16659,C,0.1801408
207,32369,MT,portuguese,0.0,SES-8,True,[0.25749705 0.21086187 0.16273121 0.30977961 0.05440771],3.12341,2.40384,0.16659,C,0.16273121
208,37769,CN,portuguese,0.0,SES-1,True,[0.1474127  0.25230686 0.32273385 0.14438212 0.13008866],1.78429,2.50062,0.27071,C,0.32273385
209,37769,CN,portuguese,0.0,SES-2,True,[0.14915223 0.26720045 0.31236885 0.13924627 0.12972323],1.78429,2.50062,0.27071,C,0.31236885
210,37769,CN,portuguese,0.0,SES-3,True,[0.14691309 0.27343972 0.3115507  0.13594846 0.13018475],1.78429,2.50062,0.27071,C,0.3115507
211,37769,CN,portuguese,0.0,SES-4,True,[0.14856853 0.27800931 0.3108317  0.13000419 0.13061007],1.78429,2.50062,0.27071,C,0.3108317
212,37769,CN,portuguese,0.0,SES-5,True,[0.14624613 0.2782337  0.3179439  0.12506134 0.1304788 ],1.78429,2.50062,0.27071,C,0.3179439
213,37769,CN,portuguese,0.0,SES-6,True,[0.14229699 0.27867008 0.32523264 0.1235944  0.12811842],1.78429,2.50062,0.27071,C,0.32523264
214,37769,CN,portuguese,0.0,SES-7,True,[0.13334939 0.27838899 0.33803312 0.12261903 0.12518117],1.78429,2.50062,0.27071,C,0.33803312
215,37769,CN,portuguese,0.0,SES-8,True,[0.12534435 0.27695789 0.34529713 0.12436049 0.12552145],1.78429,2.50062,0.27071,C,0.34529713
216,39101,LC,portuguese,0.0,SES-1,True,[0.48172607 0.13144563 0.07033653 0.07802605 0.23344491],2.07003,1.19098,0.13567,A,0.48172607
217,39101,LC,portuguese,0.0,SES-2,True,[0.50914396 0.10572608 0.06169493 0.07456846 0.24392317],2.07003,1.19098,0.13567,A,0.50914396
218,39101,LC,portuguese,0.0,SES-3,True,[0.52152172 0.08570523 0.05262375 0.07253474 0.26275002],2.07003,1.19098,0.13567,A,0.52152172
219,39101,LC,portuguese,0.0,SES-4,True,[0.52941077 0.06916966 0.04403121 0.06674047 0.28592825],2.07003,1.19098,0.13567,A,0.52941077
220,39101,LC,portuguese,0.0,SES-5,True,[0.528472   0.05691016 0.03800967 0.0632075  0.30885745],2.07003,1.19098,0.13567,A,0.528472
221,39101,LC,portuguese,0.0,SES-6,True,[0.51449063 0.04595253 0.03336777 0.05894632 0.34285976],2.07003,1.19098,0.13567,A,0.51449063
222,39101,LC,portuguese,0.0,SES-7,True,[0.47219705 0.03693294 0.02908211 0.05431719 0.40332924],2.07003,1.19098,0.13567,A,0.47219705
223,39101,LC,portuguese,0.0,SES-8,True,[0.42136954 0.03083432 0.02823691 0.0485242  0.46700118],2.07003,1.19098,0.13567,A,0.42136954
240,41054,CN,portuguese,0.0,SES-1,True,[0.37461552 0.10561788 0.1564592  0.18432242 0.17437127],1.2012,0.97602,0.22536,B,0.10561788
241,41054,CN,portuguese,0.0,SES-2,True,[0.3940212  0.09898298 0.15676837 0.18143945 0.16598125],1.2012,0.97602,0.22536,B,0.09898298
242,41054,CN,portuguese,0.0,SES-3,True,[0.424564   0.09657929 0.15508642 0.17058892 0.15080084],1.2012,0.97602,0.22536,B,0.09657929
243,41054,CN,portuguese,0.0,SES-4,True,[0.4508924  0.09586528 0.15440935 0.16125525 0.13528726],1.2012,0.97602,0.22536,B,0.09586528
244,41054,CN,portuguese,0.0,SES-5,True,[0.47428891 0.09750024 0.15424965 0.15375613 0.11813511],1.2012,0.97602,0.22536,B,0.09750024
245,41054,CN,portuguese,0.0,SES-6,True,[0.4949735  0.09968723 0.15729715 0.14880975 0.09710963],1.2012,0.97602,0.22536,B,0.09968723
246,41054,CN,portuguese,0.0,SES-7,True,[0.50444167 0.10781986 0.16412174 0.14893633 0.07296339],1.2012,0.97602,0.22536,B,0.10781986
247,41054,CN,portuguese,0.0,SES-8,True,[0.50497835 0.11416765 0.17626919 0.14759937 0.05507674],1.2012,0.97602,0.22536,B,0.11416765
248,41810,LC,portuguese,0.0,SES-1,True,[0.41888039 0.1652713  0.16151514 0.09340634 0.15581301],0.92958,0.15096,0.01173,C,0.16151514
249,41810,LC,portuguese,0.0,SES-2,True,[0.44549979 0.14780133 0.15840674 0.09370534 0.15013467],0.92958,0.15096,0.01173,C,0.15840674
250,41810,LC,portuguese,0.0,SES-3,True,[0.47732083 0.13494884 0.14807156 0.09785571 0.13760251],0.92958,0.15096,0.01173,C,0.14807156
251,41810,LC,portuguese,0.0,SES-4,True,[0.50312746 0.12645254 0.13599923 0.1058266  0.12451488],0.92958,0.15096,0.01173,C,0.13599923
252,41810,LC,portuguese,0.0,SES-5,True,[0.52999743 0.11641515 0.12423014 0.11465466 0.1108177 ],0.92958,0.15096,0.01173,C,0.12423014
253,41810,LC,portuguese,0.0,SES-6,True,[0.55246571 0.10814471 0.11232448 0.12595367 0.09738315],0.92958,0.15096,0.01173,C,0.11232448
254,41810,LC,portuguese,0.0,SES-7,True,[0.57966829 0.09426088 0.09463956 0.14574615 0.08239556],0.92958,0.15096,0.01173,C,0.09463956
255,41810,LC,portuguese,0.0,SES-8,True,[0.60256259 0.08185719 0.07833412 0.1645607  0.06924106],0.92958,0.15096,0.01173,C,0.07833412
256,42674,LC,portuguese,0.0,SES-1,True,[0.21367831 0.34512394 0.12561064 0.23154514 0.07974489],2.26956,0.51892,0.2337,A,0.21367831
257,42674,LC,portuguese,0.0,SES-2,True,[0.20286342 0.38941093 0.13059244 0.20034768 0.07309041],2.26956,0.51892,0.2337,A,0.20286342
258,42674,LC,portuguese,0.0,SES-3,True,[0.18264678 0.44124059 0.13549564 0.16831837 0.06919036],2.26956,0.51892,0.2337,A,0.18264678
259,42674,LC,portuguese,0.0,SES-4,True,[0.1605248  0.4875058  0.14172829 0.14056183 0.06664137],2.26956,0.51892,0.2337,A,0.1605248
260,42674,LC,portuguese,0.0,SES-5,True,[0.1375827  0.53718901 0.14081175 0.11871887 0.06305521],2.26956,0.51892,0.2337,A,0.1375827
261,42674,LC,portuguese,0.0,SES-6,True,[0.11183123 0.58734754 0.13683149 0.0997366  0.06179544],2.26956,0.51892,0.2337,A,0.11183123
262,42674,LC,portuguese,0.0,SES-7,True,[0.08074157 0.65373746 0.12223663 0.08318133 0.05780475],2.26956,0.51892,0.2337,A,0.08074157
263,42674,LC,portuguese,0.0,SES-8,True,[0.0551161  0.70084612 0.11127509 0.07375049 0.05692641],2.26956,0.51892,0.2337,A,0.0551161
264,42940,LC,portuguese,0.0,SES-1,True,[0.14166817 0.13479284 0.1184639  0.51090103 0.08820337],1.30734,-0.29879,0.00797,A,0.14166817
265,42940,LC,portuguese,0.0,SES-2,True,[0.12309501 0.12695094 0.1076215  0.55466082 0.08282789],1.30734,-0.29879,0.00797,A,0.12309501
266,42940,LC,portuguese,0.0,SES-3,True,[0.10622105 0.11874143 0.0997102  0.59724882 0.07370559],1.30734,-0.29879,0.00797,A,0.10622105
267,42940,LC,portuguese,0.0,SES-4,True,[0.09168639 0.10838779 0.09257256 0.63868189 0.06432826],1.30734,-0.29879,0.00797,A,0.09168639
268,42940,LC,portuguese,0.0,SES-5,True,[0.07908763 0.10170223 0.08621409 0.67361546 0.0551927 ],1.30734,-0.29879,0.00797,A,0.07908763
269,42940,LC,portuguese,0.0,SES-6,True,[0.067      0.09709905 0.08156997 0.70315624 0.04736298],1.30734,-0.29879,0.00797,A,0.067
270,42940,LC,portuguese,0.0,SES-7,True,[0.05269961 0.09286389 0.07764789 0.73535092 0.03769775],1.30734,-0.29879,0.00797,A,0.05269961
271,42940,LC,portuguese,0.0,SES-8,True,[0.04269972 0.08911846 0.07361275 0.76040929 0.03051948],1.30734,-0.29879,0.00797,A,0.04269972
272,43073,CN,portuguese,0.0,SES-1,True,[0.38144563 0.1565949  0.15686629 0.10932694 0.1926452 ],1.48588,0.96735,0.24215,C,0.15686629
273,43073,CN,portuguese,0.0,SES-2,True,[0.40060347 0.16556388 0.12952794 0.10158296 0.20004135],1.48588,0.96735,0.24215,C,0.12952794
274,43073,CN,portuguese,0.0,SES-3,True,[0.4221285  0.16731247 0.10247885 0.09300528 0.21269762],1.48588,0.96735,0.24215,C,0.10247885
275,43073,CN,portuguese,0.0,SES-4,True,[0.44913421 0.16282941 0.08065594 0.08547185 0.21964361],1.48588,0.96735,0.24215,C,0.08065594
276,43073,CN,portuguese,0.0,SES-5,True,[0.47642656 0.15544538 0.06236146 0.07600523 0.2276237 ],1.48588,0.96735,0.24215,C,0.06236146
277,43073,CN,portuguese,0.0,SES-6,True,[0.51227975 0.14576318 0.04635804 0.06480675 0.22880707],1.48588,0.96735,0.24215,C,0.04635804
278,43073,CN,portuguese,0.0,SES-7,True,[0.56765749 0.12550621 0.03235552 0.05076845 0.22172764],1.48588,0.96735,0.24215,C,0.03235552
279,43073,CN,portuguese,0.0,SES-8,True,[0.62451791 0.10694608 0.0240063  0.04191263 0.2004329 ],1.48588,0.96735,0.24215,C,0.0240063
280,43182,MT,portuguese,0.0,SES-1,True,[0.26352452 0.24520536 0.23276642 0.15347386 0.100778  ],2.19381,1.56693,0.1302,A,0.26352452
281,43182,MT,portuguese,0.0,SES-2,True,[0.24859854 0.25655547 0.24750341 0.15187857 0.09194122],2.19381,1.56693,0.1302,A,0.24859854
282,43182,MT,portuguese,0.0,SES-3,True,[0.22407949 0.26414405 0.27141822 0.14999547 0.08704104],2.19381,1.56693,0.1302,A,0.22407949
283,43182,MT,portuguese,0.0,SES-4,True,[0.20007135 0.26939106 0.30032786 0.14638566 0.08046341],2.19381,1.56693,0.1302,A,0.20007135
284,43182,MT,portuguese,0.0,SES-5,True,[0.17281454 0.26940388 0.33826573 0.14065946 0.07551453],2.19381,1.56693,0.1302,A,0.17281454
285,43182,MT,portuguese,0.0,SES-6,True,[0.14098175 0.25971713 0.39574114 0.13111916 0.06946477],2.19381,1.56693,0.1302,A,0.14098175
286,43182,MT,portuguese,0.0,SES-7,True,[0.10359807 0.23159758 0.48739393 0.11382366 0.06045866],2.19381,1.56693,0.1302,A,0.10359807
287,43182,MT,portuguese,0.0,SES-8,True,[0.07365211 0.19317198 0.58632428 0.09393939 0.04988194],2.19381,1.56693,0.1302,A,0.07365211
